F|2024-03-07|84
C|842021936|1012431|18A|precio8|2453.65|0.0000|2453.65|441.66|2895.31|18|GENERADO|2024-03-07|84|0|0|0.0000
C|842021937|102299|18A|precio9|1840.12|0.0000|1840.12|331.22|2171.34|18|GENERADO|2024-03-07|84|0|0|0.0000
D|842021936|RL260011|3|4.1900|12.5700
D|842021936|RL260012|5|4.1900|20.9500
D|842021936|RL260013|5|4.1900|20.9500
D|842021936|RL260031|3|4.1900|12.5700
D|842021936|RL260032|5|4.1900|20.9500
D|842021936|RL260033|5|4.1900|20.9500
D|842021936|RL260071|3|4.1900|12.5700
D|842021936|RL260072|3|4.1900|12.5700
D|842021936|RL260073|3|4.1900|12.5700
D|842021936|RL260181|3|4.1900|12.5700
D|842021936|RL260182|4|4.1900|16.7600
D|842021936|RL260183|4|4.1900|16.7600
D|842021936|RL260261|3|4.1900|12.5700
D|842021936|RL260262|3|4.1900|12.5700
D|842021936|RL260263|3|4.1900|12.5700
D|842021936|RL260551|3|4.1900|12.5700
D|842021936|RL260552|4|4.1900|16.7600
D|842021936|RL260553|4|4.1900|16.7600
D|842021936|RL260621|3|4.1900|12.5700
D|842021936|RL260622|4|4.1900|16.7600
D|842021936|RL260623|4|4.1900|16.7600
D|842021936|RL271011|3|4.5800|13.7400
D|842021936|RL271012|5|4.5800|22.9000
D|842021936|RL271013|5|4.5800|22.9000
D|842021936|RL271021|3|4.5800|13.7400
D|842021936|RL271022|5|4.5800|22.9000
D|842021936|RL271023|5|4.5800|22.9000
D|842021936|RL271031|3|4.5800|13.7400
D|842021936|RL271032|5|4.5800|22.9000
D|842021936|RL271033|5|4.5800|22.9000
D|842021936|RL271041|3|4.5800|13.7400
D|842021936|RL271042|5|4.5800|22.9000
D|842021936|RL271043|5|4.5800|22.9000
D|842021936|RL271431|3|4.5800|13.7400
D|842021936|RL271432|3|4.5800|13.7400
D|842021936|RL271433|3|4.5800|13.7400
D|842021936|RL271801|3|4.5800|13.7400
D|842021936|RL271802|3|4.5800|13.7400
D|842021936|RL271803|3|4.5800|13.7400
D|842021936|RL273014|3|6.1000|18.3000
D|842021936|RL273015|3|6.1000|18.3000
D|842021936|RL273024|5|6.1000|30.5000
D|842021936|RL273025|5|6.1000|30.5000
D|842021936|RL273034|4|6.1000|24.4000
D|842021936|RL273035|4|6.1000|24.4000
D|842021936|RL273044|5|6.1000|30.5000
D|842021936|RL273045|5|6.1000|30.5000
D|842021936|RL273434|4|6.1000|24.4000
D|842021936|RL273435|4|6.1000|24.4000
D|842021936|RL273804|4|6.1000|24.4000
D|842021936|RL273805|4|6.1000|24.4000
D|842021936|RL470011|3|4.9600|14.8800
D|842021936|RL470012|4|4.9600|19.8400
D|842021936|RL470013|4|4.9600|19.8400
D|842021936|RL470031|3|4.9600|14.8800
D|842021936|RL470032|4|4.9600|19.8400
D|842021936|RL470033|4|4.9600|19.8400
D|842021936|RL470431|3|4.9600|14.8800
D|842021936|RL470432|4|4.9600|19.8400
D|842021936|RL470433|4|4.9600|19.8400
D|842021936|RL470551|3|4.9600|14.8800
D|842021936|RL470552|4|4.9600|19.8400
D|842021936|RL470553|4|4.9600|19.8400
D|842021936|RL471014|3|6.1000|18.3000
D|842021936|RL471015|3|6.1000|18.3000
D|842021936|RL471034|3|6.1000|18.3000
D|842021936|RL471035|3|6.1000|18.3000
D|842021936|RL471434|3|6.1000|18.3000
D|842021936|RL471435|3|6.1000|18.3000
D|842021936|RL471554|3|6.1000|18.3000
D|842021936|RL471555|3|6.1000|18.3000
D|842021936|RL640013|2|16.0200|32.0400
D|842021936|RL640014|2|16.0200|32.0400
D|842021936|RL640015|2|16.0200|32.0400
D|842021936|RL640016|2|16.0200|32.0400
D|842021936|RL640033|2|16.0200|32.0400
D|842021936|RL640034|2|16.0200|32.0400
D|842021936|RL640035|3|16.0200|48.0600
D|842021936|RL640036|3|16.0200|48.0600
D|842021936|RL640433|1|16.0200|16.0200
D|842021936|RL640434|1|16.0200|16.0200
D|842021936|RL640435|2|16.0200|32.0400
D|842021936|RL640436|2|16.0200|32.0400
D|842021936|RL640553|1|16.0200|16.0200
D|842021936|RL640554|1|16.0200|16.0200
D|842021936|RL640555|2|16.0200|32.0400
D|842021936|RL640556|2|16.0200|32.0400
D|842021936|RL640803|1|16.0200|16.0200
D|842021936|RL640804|1|16.0200|16.0200
D|842021936|RL640805|2|16.0200|32.0400
D|842021936|RL640806|2|16.0200|32.0400
D|842021936|RL670012|5|5.3400|26.7000
D|842021936|RL670013|5|5.3400|26.7000
D|842021936|RL670032|5|5.3400|26.7000
D|842021936|RL670033|5|5.3400|26.7000
D|842021936|RL670432|5|5.3400|26.7000
D|842021936|RL670433|5|5.3400|26.7000
D|842021936|RL670802|5|5.3400|26.7000
D|842021936|RL670803|5|5.3400|26.7000
D|842021936|RL690011|6|5.3100|31.8600
D|842021936|RL690012|6|5.3100|31.8600
D|842021936|RL690013|6|5.3100|31.8600
D|842021936|RL690031|6|5.3100|31.8600
D|842021936|RL690032|6|5.3100|31.8600
D|842021936|RL690033|6|5.3100|31.8600
D|842021936|RL690431|3|5.3100|15.9300
D|842021936|RL690432|6|5.3100|31.8600
D|842021936|RL690433|6|5.3100|31.8600
D|842021936|RL690801|3|5.3100|15.9300
D|842021936|RL690802|6|5.3100|31.8600
D|842021936|RL690803|6|5.3100|31.8600
D|842021937|RL260011|1|3.8800|3.8800
D|842021937|RL260012|2|3.8800|7.7600
D|842021937|RL260013|1|3.8800|3.8800
D|842021937|RL260031|1|3.8800|3.8800
D|842021937|RL260032|2|3.8800|7.7600
D|842021937|RL260033|1|3.8800|3.8800
D|842021937|RL260551|1|3.8800|3.8800
D|842021937|RL260552|2|3.8800|7.7600
D|842021937|RL260553|1|3.8800|3.8800
D|842021937|RL300011|1|4.5900|4.5900
D|842021937|RL300012|2|4.5900|9.1800
D|842021937|RL300013|1|4.5900|4.5900
D|842021937|RL300031|1|4.5900|4.5900
D|842021937|RL300032|2|4.5900|9.1800
D|842021937|RL300033|1|4.5900|4.5900
D|842021937|RL300101|1|4.5900|4.5900
D|842021937|RL300102|2|4.5900|9.1800
D|842021937|RL300103|1|4.5900|4.5900
D|842021937|RL300551|1|4.5900|4.5900
D|842021937|RL300552|2|4.5900|9.1800
D|842021937|RL300553|1|4.5900|4.5900
D|842021937|RL320011|2|3.8800|7.7600
D|842021937|RL320012|2|3.8800|7.7600
D|842021937|RL320013|2|3.8800|7.7600
D|842021937|RL320031|2|3.8800|7.7600
D|842021937|RL320032|2|3.8800|7.7600
D|842021937|RL320033|2|3.8800|7.7600
D|842021937|RL320041|1|3.8800|3.8800
D|842021937|RL320042|2|3.8800|7.7600
D|842021937|RL320043|1|3.8800|3.8800
D|842021937|RL320551|1|3.8800|3.8800
D|842021937|RL320552|2|3.8800|7.7600
D|842021937|RL320553|1|3.8800|3.8800
D|842021937|RL370011|2|4.5900|9.1800
D|842021937|RL370012|2|4.5900|9.1800
D|842021937|RL370013|2|4.5900|9.1800
D|842021937|RL370031|3|4.5900|13.7700
D|842021937|RL370032|3|4.5900|13.7700
D|842021937|RL370033|3|4.5900|13.7700
D|842021937|RL370101|3|4.5900|13.7700
D|842021937|RL370102|3|4.5900|13.7700
D|842021937|RL370103|3|4.5900|13.7700
D|842021937|RL370431|2|4.5900|9.1800
D|842021937|RL370432|2|4.5900|9.1800
D|842021937|RL370551|2|4.5900|9.1800
D|842021937|RL370552|2|4.5900|9.1800
D|842021937|RL370801|1|4.5900|4.5900
D|842021937|RL370802|1|4.5900|4.5900
D|842021937|RL380032|2|4.9400|9.8800
D|842021937|RL380102|2|4.9400|9.8800
D|842021937|RL410011|1|4.5900|4.5900
D|842021937|RL410012|1|4.5900|4.5900
D|842021937|RL410013|1|4.5900|4.5900
D|842021937|RL410014|1|4.5900|4.5900
D|842021937|RL410041|1|4.5900|4.5900
D|842021937|RL410042|1|4.5900|4.5900
D|842021937|RL410043|1|4.5900|4.5900
D|842021937|RL410044|1|4.5900|4.5900
D|842021937|RL410551|1|4.5900|4.5900
D|842021937|RL410552|1|4.5900|4.5900
