F|2023-08-03|53
C|532021386|111144|05|precio9|2530.87|0.0000|2530.87|455.56|2986.43|10|GENERADO|2023-08-03|53|0|0|0.0000
D|532021386|10010011|2|5.3200|10.6400
D|532021386|10010012|3|5.3200|15.9600
D|532021386|10010013|2|5.3200|10.6400
D|532021386|10010031|2|5.3200|10.6400
D|532021386|10010032|3|5.3200|15.9600
D|532021386|10010033|2|5.3200|10.6400
D|532021386|10010041|2|5.3200|10.6400
D|532021386|10010042|3|5.3200|15.9600
D|532021386|10010043|2|5.3200|10.6400
D|532021386|10010261|2|5.3200|10.6400
D|532021386|10010262|2|5.3200|10.6400
D|532021386|10010263|2|5.3200|10.6400
D|532021386|10010291|2|5.3200|10.6400
D|532021386|10010292|2|5.3200|10.6400
D|532021386|10010293|2|5.3200|10.6400
D|532021386|10010621|2|5.3200|10.6400
D|532021386|10010622|2|5.3200|10.6400
D|532021386|10010623|2|5.3200|10.6400
D|532021386|10026011|2|5.1300|10.2600
D|532021386|10026012|3|5.1300|15.3900
D|532021386|10026013|2|5.1300|10.2600
D|532021386|10026021|1|5.1300|5.1300
D|532021386|10026022|3|5.1300|15.3900
D|532021386|10026023|1|5.1300|5.1300
D|532021386|10026031|2|5.1300|10.2600
D|532021386|10026032|3|5.1300|15.3900
D|532021386|10026033|2|5.1300|10.2600
D|532021386|10026051|1|5.1300|5.1300
D|532021386|10026052|2|5.1300|10.2600
D|532021386|10026053|1|5.1300|5.1300
D|532021386|10026071|1|5.1300|5.1300
D|532021386|10026072|2|5.1300|10.2600
D|532021386|10026073|1|5.1300|5.1300
D|532021386|10026101|1|5.1300|5.1300
D|532021386|10026102|2|5.1300|10.2600
D|532021386|10026103|1|5.1300|5.1300
D|532021386|10026221|1|5.1300|5.1300
D|532021386|10026222|3|5.1300|15.3900
D|532021386|10026223|1|5.1300|5.1300
D|532021386|10026261|1|5.1300|5.1300
D|532021386|10026262|3|5.1300|15.3900
D|532021386|10026263|1|5.1300|5.1300
D|532021386|10026801|2|5.1300|10.2600
D|532021386|10026802|3|5.1300|15.3900
D|532021386|10026803|2|5.1300|10.2600
D|532021386|10040011|1|6.4400|6.4400
D|532021386|10040012|1|6.4400|6.4400
D|532021386|10040013|1|6.4400|6.4400
D|532021386|10040031|2|6.4400|12.8800
D|532021386|10040032|2|6.4400|12.8800
D|532021386|10040033|2|6.4400|12.8800
D|532021386|10040071|1|6.4400|6.4400
D|532021386|10040072|1|6.4400|6.4400
D|532021386|10040073|1|6.4400|6.4400
D|532021386|10040101|1|6.4400|6.4400
D|532021386|10040102|2|6.4400|12.8800
D|532021386|10040103|1|6.4400|6.4400
D|532021386|10040221|1|6.4400|6.4400
D|532021386|10040222|1|6.4400|6.4400
D|532021386|10040223|1|6.4400|6.4400
D|532021386|10040261|1|6.4400|6.4400
D|532021386|10040262|1|6.4400|6.4400
D|532021386|10040263|1|6.4400|6.4400
D|532021386|10040801|1|6.4400|6.4400
D|532021386|10040802|2|6.4400|12.8800
D|532021386|10040803|1|6.4400|6.4400
D|532021386|10064011|1|6.2300|6.2300
D|532021386|10064012|1|6.2300|6.2300
D|532021386|10064013|1|6.2300|6.2300
D|532021386|10064031|2|6.2300|12.4600
D|532021386|10064032|2|6.2300|12.4600
D|532021386|10064033|2|6.2300|12.4600
D|532021386|10064101|1|6.2300|6.2300
D|532021386|10064102|1|6.2300|6.2300
D|532021386|10064103|1|6.2300|6.2300
D|532021386|10064221|1|6.2300|6.2300
D|532021386|10064222|1|6.2300|6.2300
D|532021386|10064223|1|6.2300|6.2300
D|532021386|10064261|1|6.2300|6.2300
D|532021386|10064262|1|6.2300|6.2300
D|532021386|10064263|1|6.2300|6.2300
D|532021386|10064621|1|6.2300|6.2300
D|532021386|10064622|1|6.2300|6.2300
D|532021386|10064623|1|6.2300|6.2300
D|532021386|10064801|1|6.2300|6.2300
D|532021386|10064802|1|6.2300|6.2300
D|532021386|10064803|1|6.2300|6.2300
D|532021386|10069011|2|7.6300|15.2600
D|532021386|10069012|2|7.6300|15.2600
D|532021386|10069013|2|7.6300|15.2600
D|532021386|10069031|2|7.6300|15.2600
D|532021386|10069032|2|7.6300|15.2600
D|532021386|10069033|2|7.6300|15.2600
D|532021386|10069211|2|7.6300|15.2600
D|532021386|10069212|2|7.6300|15.2600
D|532021386|10069213|2|7.6300|15.2600
D|532021386|10069221|1|7.6300|7.6300
D|532021386|10069222|1|7.6300|7.6300
D|532021386|10069223|1|7.6300|7.6300
D|532021386|10069261|1|7.6300|7.6300
D|532021386|10069262|1|7.6300|7.6300
D|532021386|10069263|1|7.6300|7.6300
D|532021386|10140011|1|5.8300|5.8300
D|532021386|10140012|1|5.8300|5.8300
D|532021386|10140013|1|5.8300|5.8300
D|532021386|10140031|2|5.8300|11.6600
D|532021386|10140032|2|5.8300|11.6600
D|532021386|10140033|2|5.8300|11.6600
D|532021386|10140071|1|5.8300|5.8300
D|532021386|10140072|1|5.8300|5.8300
D|532021386|10140073|1|5.8300|5.8300
D|532021386|10140101|1|5.8300|5.8300
D|532021386|10140102|1|5.8300|5.8300
D|532021386|10140103|1|5.8300|5.8300
D|532021386|10140551|2|5.8300|11.6600
