F|2023-01-08|54
C|542020918|100769|04|precio9|5398.28|0.0000|5398.28|971.69|6369.97|12|GENERADO|2023-01-08|54|0|0|0.0000
D|542020918|10026011|9|5.1300|46.1700
D|542020918|10026012|12|5.1300|61.5600
D|542020918|10026013|12|5.1300|61.5600
D|542020918|10026022|6|5.1300|30.7800
D|542020918|10026023|6|5.1300|30.7800
D|542020918|10026032|6|5.1300|30.7800
D|542020918|10026033|6|5.1300|30.7800
D|542020918|10026072|6|5.1300|30.7800
D|542020918|10026102|6|5.1300|30.7800
D|542020918|10029013|12|7.3400|88.0800
D|542020918|10029022|6|7.3400|44.0400
D|542020918|10029024|6|7.3400|44.0400
D|542020918|10029033|6|7.3400|44.0400
D|542020918|10040012|6|6.4400|38.6400
D|542020918|10040032|6|6.4400|38.6400
D|542020918|10040033|6|6.4400|38.6400
D|542020918|10040102|6|6.4400|38.6400
D|542020918|10040103|6|6.4400|38.6400
D|542020918|10064012|12|6.2300|74.7600
D|542020918|10064013|6|6.2300|37.3800
D|542020918|10064031|3|6.2300|18.6900
D|542020918|10064032|6|6.2300|37.3800
D|542020918|10064033|6|6.2300|37.3800
D|542020918|10064102|3|6.2300|18.6900
D|542020918|10064103|3|6.2300|18.6900
D|542020918|10064262|6|6.2300|37.3800
D|542020918|10064622|6|6.2300|37.3800
D|542020918|10069012|12|7.6300|91.5600
D|542020918|10069013|6|7.6300|45.7800
D|542020918|10069032|6|7.6300|45.7800
D|542020918|10069033|6|7.6300|45.7800
D|542020918|10069212|6|7.6300|45.7800
D|542020918|10069213|6|7.6300|45.7800
D|542020918|10073016|3|19.8300|59.4900
D|542020918|10073017|3|19.8300|59.4900
D|542020918|10089013|12|10.8600|130.3200
D|542020918|10089022|6|10.8600|65.1600
D|542020918|10089023|6|10.8600|65.1600
D|542020918|10185011|6|6.9400|41.6400
D|542020918|10185013|6|6.9400|41.6400
D|542020918|10185041|6|6.9400|41.6400
D|542020918|10185091|6|6.9400|41.6400
D|542020918|10185093|6|6.9400|41.6400
D|542020918|10185121|6|6.9400|41.6400
D|542020918|10197022|2|21.1700|42.3400
D|542020918|10197023|2|21.1700|42.3400
D|542020918|10197024|1|21.1700|21.1700
D|542020918|10197032|2|21.1700|42.3400
D|542020918|10197033|2|21.1700|42.3400
D|542020918|10197034|1|21.1700|21.1700
D|542020918|10203012|12|6.7500|81.0000
D|542020918|10203031|3|6.7500|20.2500
D|542020918|10203032|6|6.7500|40.5000
D|542020918|10203033|6|6.7500|40.5000
D|542020918|10203561|3|6.7500|20.2500
D|542020918|10203562|6|6.7500|40.5000
D|542020918|10204034|2|26.6900|53.3800
D|542020918|10204036|1|26.6900|26.6900
D|542020918|10204564|2|26.6900|53.3800
D|542020918|10204566|2|26.6900|53.3800
D|542020918|10205032|3|13.5600|40.6800
D|542020918|10205033|3|13.5600|40.6800
D|542020918|10205122|6|13.5600|81.3600
D|542020918|10205123|6|13.5600|81.3600
D|542020918|10205124|6|13.5600|81.3600
D|542020918|10210653|1|26.6900|26.6900
D|542020918|10210654|2|26.6900|53.3800
D|542020918|10210655|2|26.6900|53.3800
D|542020918|10210656|1|26.6900|26.6900
D|542020918|10210663|1|26.6900|26.6900
D|542020918|10217562|6|6.6000|39.6000
D|542020918|10217662|6|6.6000|39.6000
D|542020918|10229032|3|18.2900|54.8700
D|542020918|10229033|3|18.2900|54.8700
D|542020918|10229034|3|18.2900|54.8700
D|542020918|10229622|3|18.2900|54.8700
D|542020918|10243033|1|51.2300|51.2300
D|542020918|10243622|2|51.2300|102.4600
D|542020918|10243623|1|51.2300|51.2300
D|542020918|10250564|2|26.6900|53.3800
D|542020918|10250566|1|26.6900|26.6900
D|542020918|10250664|1|26.6900|26.6900
D|542020918|10250665|2|26.6900|53.3800
D|542020918|10250666|1|26.6900|26.6900
D|542020918|10251561|3|7.3200|21.9600
D|542020918|10251562|6|7.3200|43.9200
D|542020918|10251563|6|7.3200|43.9200
D|542020918|10251641|3|7.3200|21.9600
D|542020918|10251642|6|7.3200|43.9200
D|542020918|10251643|6|7.3200|43.9200
D|542020918|10251651|3|7.3200|21.9600
D|542020918|10251652|6|7.3200|43.9200
D|542020918|10251653|6|7.3200|43.9200
D|542020918|10251661|3|7.3200|21.9600
D|542020918|10251662|6|7.3200|43.9200
D|542020918|10251663|6|7.3200|43.9200
D|542020918|10261015|2|22.4200|44.8400
D|542020918|10261016|2|22.4200|44.8400
D|542020918|10261017|2|22.4200|44.8400
D|542020918|10261625|2|22.4200|44.8400
D|542020918|10261626|2|22.4200|44.8400
D|542020918|10261627|2|22.4200|44.8400
D|542020918|10264012|6|6.9400|41.6400
D|542020918|10264032|6|6.9400|41.6400
D|542020918|10264602|6|6.9400|41.6400
D|542020918|10269024|3|28.0100|84.0300
D|542020918|10269034|2|28.0100|56.0200
D|542020918|10293011|3|8.2700|24.8100
D|542020918|10293012|12|8.2700|99.2400
D|542020918|10293013|6|8.2700|49.6200
D|542020918|10293031|3|8.2700|24.8100
D|542020918|10293032|6|8.2700|49.6200
D|542020918|10293033|6|8.2700|49.6200
D|542020918|10293551|3|8.2700|24.8100
D|542020918|10293552|6|8.2700|49.6200
D|542020918|10293553|6|8.2700|49.6200
D|542020918|10293811|3|8.2700|24.8100
D|542020918|10293812|6|8.2700|49.6200
D|542020918|10293813|6|8.2700|49.6200
