F|2024-12-10|84
C|842022287|1012920|18A|precio9|1967.40|0.0000|1967.40|354.13|2321.53|17|GENERADO|2024-12-10|84|0|0|0.0000
C|842022288|101383|18A|precio9|1355.46|0.0000|1355.46|243.98|1599.44|10|GENERADO|2024-12-10|84|0|0|0.0000
C|842022289|103053|18A|precio9|1974.84|0.0000|1974.84|355.47|2330.31|10|GENERADO|2024-12-10|84|0|0|0.0000
C|842022290|102205|18A|precio9|1621.98|0.0000|1621.98|291.96|1913.94|10|GENERADO|2024-12-10|84|0|0|0.0000
C|842022291|103024|18A|precio9|0.00|0.0000|0.00|0.00|0.00|0|GENERADO|2024-12-10|84|0|0|0.0000
D|842022287|RL280012|2|4.5900|9.1800
D|842022287|RL280013|2|4.5900|9.1800
D|842022287|RL280032|2|4.5900|9.1800
D|842022287|RL280033|2|4.5900|9.1800
D|842022287|RL280102|2|4.5900|9.1800
D|842022287|RL280103|2|4.5900|9.1800
D|842022287|RL280432|2|4.5900|9.1800
D|842022287|RL280433|2|4.5900|9.1800
D|842022287|RL280552|2|4.5900|9.1800
D|842022287|RL280553|2|4.5900|9.1800
D|842022287|RL280802|2|4.5900|9.1800
D|842022287|RL280803|2|4.5900|9.1800
D|842022287|RL281014|2|5.6500|11.3000
D|842022287|RL281034|2|5.6500|11.3000
D|842022287|RL281104|2|5.6500|11.3000
D|842022287|RL281184|2|5.6500|11.3000
D|842022287|RL281434|2|5.6500|11.3000
D|842022287|RL281554|2|5.6500|11.3000
D|842022287|RL281804|2|5.6500|11.3000
D|842022287|RL370011|3|4.5900|13.7700
D|842022287|RL370012|3|4.5900|13.7700
D|842022287|RL370013|3|4.5900|13.7700
D|842022287|RL370031|3|4.5900|13.7700
D|842022287|RL370032|4|4.5900|18.3600
D|842022287|RL370033|4|4.5900|18.3600
D|842022287|RL370101|3|4.5900|13.7700
D|842022287|RL370102|4|4.5900|18.3600
D|842022287|RL370103|4|4.5900|18.3600
D|842022287|RL370431|3|4.5900|13.7700
D|842022287|RL370432|3|4.5900|13.7700
D|842022287|RL370433|3|4.5900|13.7700
D|842022287|RL370551|3|4.5900|13.7700
D|842022287|RL370552|3|4.5900|13.7700
D|842022287|RL370553|3|4.5900|13.7700
D|842022287|RL370801|3|4.5900|13.7700
D|842022287|RL370802|3|4.5900|13.7700
D|842022287|RL370803|3|4.5900|13.7700
D|842022287|RL380012|2|4.9400|9.8800
D|842022287|RL380013|2|4.9400|9.8800
D|842022287|RL380031|3|4.9400|14.8200
D|842022287|RL380032|3|4.9400|14.8200
D|842022287|RL380033|3|4.9400|14.8200
D|842022287|RL380102|2|4.9400|9.8800
D|842022287|RL380103|2|4.9400|9.8800
D|842022287|RL380552|2|4.9400|9.8800
D|842022287|RL380553|2|4.9400|9.8800
D|842022287|RL380622|2|4.9400|9.8800
D|842022287|RL380623|2|4.9400|9.8800
D|842022287|RL380802|2|4.9400|9.8800
D|842022287|RL380803|2|4.9400|9.8800
D|842022287|RL381014|2|5.6500|11.3000
D|842022287|RL381015|2|5.6500|11.3000
D|842022287|RL381034|3|5.6500|16.9500
D|842022287|RL381035|2|5.6500|11.3000
D|842022287|RL381104|2|5.6500|11.3000
D|842022287|RL381105|2|5.6500|11.3000
D|842022287|RL381554|2|5.6500|11.3000
D|842022287|RL381555|2|5.6500|11.3000
D|842022287|RL381624|2|5.6500|11.3000
D|842022287|RL381625|2|5.6500|11.3000
D|842022287|RL381804|2|5.6500|11.3000
D|842022287|RL381805|2|5.6500|11.3000
D|842022287|RL381814|2|5.6500|11.3000
D|842022287|RL381815|2|5.6500|11.3000
D|842022287|RL560013|2|13.5600|27.1200
D|842022287|RL560014|2|13.5600|27.1200
D|842022287|RL560015|1|13.5600|13.5600
D|842022287|RL560016|1|13.5600|13.5600
D|842022287|RL560033|2|13.5600|27.1200
D|842022287|RL560034|2|13.5600|27.1200
D|842022287|RL560035|2|13.5600|27.1200
