D|842022945|RL830013|1|13.5600|13.5600
D|842022945|RL830014|1|13.5600|13.5600
D|842022945|RL830015|1|13.5600|13.5600
D|842022945|RL830016|1|13.5600|13.5600
D|842022945|RL830033|1|13.5600|13.5600
D|842022945|RL830034|1|13.5600|13.5600
D|842022945|RL830035|1|13.5600|13.5600
D|842022945|RL830036|1|13.5600|13.5600
D|842022945|RL830103|1|13.5600|13.5600
D|842022945|RL830104|1|13.5600|13.5600
D|842022945|RL830105|1|13.5600|13.5600
D|842022945|RL830106|1|13.5600|13.5600
D|842022945|RL830803|1|13.5600|13.5600
D|842022945|RL830804|1|13.5600|13.5600
D|842022945|RL830805|1|13.5600|13.5600
D|842022945|RL830806|1|13.5600|13.5600
